#{"t_start": 1710787735.6762125, "env_id": "None"}
r,l,t
-3007.5,96,2477.243437
-805.3,50,2477.296054
-1303.1,58,2477.378225
-750.9,45,2477.42123
-136.6,20,2477.44127
-491.0,31,2477.475362
-348.7,35,2477.512375
-2254.2,78,2477.593413
-91.0,23,2477.614392
-1903.1,70,2477.681393
-1600.9,62,2477.74238
-1806.4,71,2477.808381
-3408.6,105,2477.908381
7.9,22,2477.928379
-1805.3,70,2477.999373
-1804.2,69,2478.07138
-1154.2,56,2478.138393
-1053.1,53,2478.192373
-1003.1,52,2478.243415
-85.5,18,2478.261383
-446.5,35,2478.298372
-2256.4,80,2478.403389
-699.8,43,2478.444382
-596.5,38,2478.481418
-3757.5,111,2478.592873
-299.8,35,2478.627882
-1156.4,58,2478.689873
-342.1,29,2478.714872
-1703.1,66,2478.785942
-2105.3,76,2481.960079
-298.7,34,2482.066081
-745.4,40,2482.172081
-2057.5,77,2482.357085
-2954.2,92,2482.564081
-1100.9,52,2482.757108
-1004.2,53,2482.942087
-546.5,37,2483.027082
-1300.9,56,2483.172084
-2456.4,84,2483.346079
-1255.3,59,2483.474081
-1205.3,58,2483.585114
-5058.6,138,2483.838252
-2257.5,81,2483.97824
-697.6,41,2484.04724
-394.3,32,2484.09924
-1354.2,60,2484.242242
-1103.1,54,2484.344241
-850.9,47,2484.432243
-1503.1,62,2484.577241
-804.2,49,2484.663241
-445.4,34,2484.724241
-749.8,44,2484.807241
-6008.6,157,2485.06325
-1103.1,54,2485.143278
-1503.1,62,2485.238706
-2354.2,80,2485.360705
-397.6,35,2485.414736
-595.4,37,2485.476706
-902.0,49,2485.557705
-2554.2,84,2485.728705
-1404.2,61,2485.826705
-794.3,40,2485.894706
-347.6,34,2485.956714
-3708.6,111,2486.150641
-3157.5,99,2486.323654
-2205.3,78,2486.446687
-2354.2,80,2486.598687
-2307.5,82,2486.792243
-1453.1,61,2486.91328
-594.3,36,2487.016229
-39.9,21,2487.068262
10.1,20,2487.109238
-1155.3,57,2487.213242
-1253.1,57,2487.323242
-245.4,30,2487.379237
-7658.6,190,2487.710272
-1858.6,74,2487.835281
-39.9,21,2487.879274
-1504.2,63,2488.008276
-1450.9,59,2488.120255
-1156.4,58,2488.230239
-3206.4,99,2488.412274
-1353.1,59,2488.520269
-2104.2,75,2488.696236
-1405.3,62,2488.805243
-1654.2,66,2488.931239
-800.9,46,2489.01824
-2706.4,89,2489.171294
-1149.8,52,2489.257238
-1252.0,56,2489.359267
-447.6,36,2489.427387
-1804.2,69,2489.554356
-4958.6,136,2489.802343
-2358.6,84,2489.965386
-3307.5,102,2490.282341
-3308.6,103,2490.511285
-645.4,38,2490.609307
-1756.4,70,2490.76231
-1857.5,73,2490.910937
-1553.1,63,2491.03496
-802.0,47,2491.122944
-293.2,29,2491.174925
-1156.4,58,2491.27394
-1756.4,70,2491.392969
-147.6,30,2491.445047
-343.2,30,2491.495985
-1052.0,52,2491.594998
-1002.0,51,2491.686007
-1200.9,54,2491.816923
-1152.0,54,2491.929936
-3158.6,100,2492.126983
-2106.4,77,2492.265375
-1253.1,57,2492.365408
-1004.2,53,2492.461374
-696.5,40,2492.527363
-694.3,38,2492.582407
-1103.1,54,2492.662686
-1055.3,55,2492.747652
-389.9,28,2492.791686
-3158.6,100,2492.961689
-2507.5,86,2493.147674
-299.8,35,2493.219668
-283.3,20,2493.262693
-96.5,28,2493.342645
-492.1,32,2493.430665
-749.8,44,2493.524488
-1906.4,73,2493.674482
-349.8,36,2493.739485
-247.6,32,2493.792518
-797.6,43,2493.890484
-89.9,22,2493.930515
-1453.1,61,2494.041517
-849.8,46,2494.114518
-2355.3,81,2494.24248
-37.7,19,2494.274496
-2306.4,81,2494.404476
-246.5,31,2494.474471
-750.9,45,2494.573524
-1653.1,65,2494.703507
-802.0,47,2494.786541
-1805.3,70,2494.968023
-654.2,46,2495.057072
-544.3,35,2495.11704
-445.4,34,2495.174068
-699.8,43,2495.249068
-549.8,40,2495.317041
-345.4,32,2495.371694
-1753.1,67,2495.480729
-391.0,29,2495.529696
-1199.8,53,2495.620713
-1255.3,59,2495.718704
-148.7,31,2495.7687
-655.3,47,2495.846698
-137.7,21,2495.895681
-1704.2,67,2496.010725
-2006.4,75,2496.146695
-1655.3,67,2496.263956
-347.6,34,2496.32402
-1102.0,53,2496.458001
-492.1,32,2496.513968
-1899.8,67,2496.617959
-2505.3,84,2496.739971
-698.7,42,2496.797003
-138.8,22,2496.839974
-1457.5,65,2496.939971
-2657.5,89,2497.08296
-754.2,48,2497.158004
-1604.2,65,2497.272999
-998.7,48,2497.354036
-347.6,34,2497.409606
-545.4,36,2497.467628
-447.6,36,2497.527605
-1554.2,64,2497.639606
-793.2,39,2497.708607
-296.5,32,2497.764618
-549.8,40,2497.844607
-1003.1,52,2497.957606
-653.1,45,2498.097608
-1656.4,68,2498.227606
-503.1,42,2498.310606
-1555.3,65,2498.445606
-3156.4,98,2498.664657
-2657.5,89,2498.826623
-543.2,34,2498.890647
-1553.1,63,2498.993357
-1055.3,55,2499.080032
-3057.5,97,2499.22973
-2055.3,75,2499.343635
-802.0,47,2499.414457
-292.1,28,2499.462427
-648.7,41,2499.530427
-554.2,44,2499.640427
-1502.0,61,2499.761461
-292.1,28,2499.813467
-845.4,42,2499.908423
-1247.6,52,2499.995463
-3107.5,98,2500.15846
-699.8,43,2500.227427
-1904.2,71,2500.341681
-1403.1,60,2500.441686
-2255.3,79,2500.564646
-244.3,29,2500.615638
-2556.4,86,2500.745701
-89.9,22,2500.779646
-652.0,44,2500.843635
-949.8,48,2500.914681
-650.9,43,2500.980671
-796.5,42,2501.087641
-703.1,46,2501.173682
-1556.4,66,2501.288682
-591.0,33,2501.341681
-1303.1,58,2501.429652
-194.3,28,2501.48169
-803.1,48,2501.578684
-1098.7,50,2501.677651
-2907.5,94,2501.871452
-1500.9,60,2501.977497
-41.0,22,2502.015459
-2156.4,78,2502.142929
-598.7,40,2502.206199
-1349.8,56,2502.303216
-949.8,48,2502.37715
-899.8,47,2502.470221
-1956.4,74,2502.61173
-4608.6,129,2502.82773
-1047.6,48,2502.921745
-2807.5,92,2503.074674
-604.2,45,2503.148643
-1652.0,64,2503.258627
-1054.2,54,2503.346628
-2456.4,84,2503.491968
-1055.3,55,2503.574935
-954.2,52,2503.647921
-1355.3,61,2503.743921
-302.0,37,2503.814922
-1504.2,63,2503.956922
-1708.6,71,2504.169924
-505.3,44,2504.261925
-1202.0,55,2504.378921
-2004.2,73,2504.534443
-800.9,46,2504.626441
-502.0,41,2504.69744
-344.3,31,2504.757443
-1002.0,51,2504.863452
-1252.0,56,2504.976439
-342.1,29,2505.03545
-1102.0,53,2505.129442
-493.2,33,2505.190442
-652.0,44,2505.26345
-1000.9,50,2505.345439
-1454.2,62,2505.471451
-650.9,43,2505.585448
-1558.6,68,2505.721449
-853.1,49,2505.810453
-243.2,28,2505.860458
-2506.4,85,2506.01044
-1753.1,67,2506.126451
-1205.3,58,2506.223439
-598.7,40,2506.307442
-243.2,28,2506.36344
-1702.0,65,2506.490457
-45.4,26,2506.537441
-1153.1,55,2506.635451
-3257.5,101,2506.79745
-2404.2,81,2506.930484
-1302.0,57,2507.022166
-493.2,33,2507.114203
-1099.8,51,2507.196226
-497.6,37,2507.261201
-602.0,43,2507.328167
-948.7,47,2507.406157
-1705.3,68,2507.5132
-145.4,28,2507.557202
-2054.2,74,2507.659164
-1002.0,51,2507.736209
-1355.3,61,2507.823205
-1505.3,64,2507.929199
-1053.1,53,2508.023243
-1855.3,71,2508.156361
-88.8,21,2508.193395
-1205.3,58,2508.294193
-498.7,38,2508.359596
-298.7,34,2508.418038
-345.4,32,2508.47106
-392.1,30,2508.55602
-92.1,24,2508.622027
-494.3,34,2508.688029
-1405.3,62,2508.794064
-1097.6,49,2508.871032
-3556.4,106,2509.029076
-1653.1,65,2509.12706
-396.5,34,2509.179065
-2907.5,94,2509.314061
-2353.1,79,2509.443068
-2707.5,90,2509.60408
-2408.6,85,2509.759036
-752.0,46,2509.841017
-1100.9,52,2509.944065
-2205.3,78,2510.124027
-1954.2,72,2510.255061
-343.2,30,2510.308061
-1352.0,58,2510.412062
-8858.6,214,2510.787805
-900.9,48,2510.876766
-2055.3,75,2510.9998
-1905.3,72,2511.11482
-750.9,45,2511.186798
-1856.4,72,2511.291998
-2356.4,82,2511.407961
-293.2,29,2511.451972
-1098.7,50,2511.558996
-1153.1,55,2511.640967
-1103.1,54,2511.719952
-3607.5,108,2511.888965
-1853.1,69,2512.015977
-292.1,28,2512.062993
-1153.1,55,2512.155004
-3708.6,111,2512.335968
-4658.6,130,2512.529965
-2453.1,81,2512.65699
-1856.4,72,2512.775022
-1955.3,73,2512.896991
-1002.0,51,2512.988041
-955.3,53,2513.137025
-243.2,28,2513.189996
-2508.6,87,2513.328022
-1856.4,72,2513.458027
-948.7,47,2513.546027
-1207.5,60,2513.650981
-1052.0,52,2513.735019
-3406.4,103,2513.894023
-1154.2,56,2513.979943
-653.1,45,2514.053129
-198.7,32,2514.103138
-1254.2,58,2514.202193
-1050.9,51,2514.297198
-755.3,49,2514.378229
-496.5,36,2514.439227
-194.3,28,2514.485316
-1505.3,64,2514.635218
-1205.3,58,2514.768213
-698.7,42,2514.8582
-3508.6,107,2515.08521
-1005.3,54,2515.207204
-554.2,44,2515.320214
-4908.6,135,2515.571196
-1956.4,74,2515.692271
-1805.3,70,2515.811224
-1553.1,63,2515.92726
-2958.6,96,2516.145214
-2056.4,76,2516.272229
-754.2,48,2516.346265
-700.9,44,2516.417243
-1354.2,60,2516.530228
-3257.5,101,2516.696229
-446.5,35,2516.755229
-1904.2,71,2516.862228
-143.2,26,2516.90526
-1406.4,63,2517.003214
-646.5,39,2517.06126
-4008.6,117,2517.24626
-1406.4,63,2517.410231
-497.6,37,2517.543218
-1408.6,65,2517.746218
-1204.2,57,2517.878215
-1106.4,57,2518.008228
-2706.4,89,2518.201228
-955.3,53,2518.307238
-646.5,39,2518.380228
-239.9,25,2518.430215
-288.8,25,2518.48123
-3108.6,99,2518.660236
-752.0,46,2518.74423
-38.8,20,2518.788227
-2105.3,76,2518.930263
-245.4,30,2518.988264
-598.7,40,2519.111229
-2004.2,73,2519.248217
-2856.4,92,2519.413277
-1455.3,63,2519.519248
-1203.1,56,2519.613264
-648.7,41,2519.689225
-2055.3,75,2519.826275
-1450.9,59,2519.959234
-2054.2,74,2520.127231
-1704.2,67,2520.26126
-2255.3,79,2520.400234
-2555.3,85,2520.585307
-2307.5,82,2520.746227
-192.1,26,2520.795224
-1806.4,71,2520.93023
-1854.2,70,2521.062233
-950.9,49,2521.15723
-8008.6,197,2521.560228
-1002.0,51,2521.66924
-1199.8,53,2521.773234
-445.4,34,2521.846227
-396.5,34,2521.923231
-5057.5,137,2522.273751
-649.8,42,2522.361796
-852.0,48,2522.456768
-439.9,29,2522.510796
-2556.4,86,2522.657764
-4457.5,125,2522.857796
-703.1,46,2522.929795
-345.4,32,2522.982864
-1906.4,73,2523.096736
-705.3,48,2523.171768
-2253.1,77,2523.310743
-748.7,43,2523.383757
-750.9,45,2523.45874
-700.9,44,2523.525729
-646.5,39,2523.62577
-648.7,41,2523.692758
-2202.0,75,2523.804763
-796.5,42,2523.87074
-1402.0,59,2523.960737
-3007.5,96,2524.128776
-698.7,42,2524.219762
-2007.5,76,2524.34574
-846.5,43,2524.421774
-5708.6,151,2524.668746
-4108.6,119,2524.849147
-498.7,38,2524.90897
-3407.5,104,2525.122794
-704.2,47,2525.200906
-1205.3,58,2525.328598
-245.4,30,2525.390598
-3808.6,113,2525.679563
-2906.4,93,2525.875569
-1655.3,67,2526.011595
-3206.4,99,2526.207556
-647.6,40,2526.277593
-2355.3,81,2526.407594
-2955.3,93,2526.560551
-1053.1,53,2526.674559
11.2,19,2526.711562
-1152.0,54,2526.806592
-653.1,45,2526.883565
-2056.4,76,2527.002617
-1056.4,56,2527.090594
-1052.0,52,2527.17259
-1152.0,54,2527.261962
-2606.4,87,2527.387994
-42.1,23,2527.421998
-2557.5,87,2527.543984
-42.1,23,2527.578962
-5257.5,141,2527.81897
-2507.5,86,2528.024997
-752.0,46,2528.111954
-545.4,36,2528.20995
-1354.2,60,2528.312998
-844.3,41,2528.385994
-2357.5,83,2528.511996
-2756.4,90,2528.649957
-498.7,38,2528.709996
-2106.4,77,2528.828006
-3508.6,107,2529.004959
-95.4,27,2529.054021
-1204.2,57,2529.168716
-645.4,38,2529.241458
-1102.0,53,2529.33746
-2553.1,83,2529.474311
-2355.3,81,2529.646264
-500.9,40,2529.726313
-2054.2,74,2529.854277
-1248.7,53,2529.94632
-1906.4,73,2530.07131
-293.2,29,2530.123275
-2353.1,79,2530.263296
-1355.3,61,2530.366263
-2807.5,92,2530.511306
-405.3,42,2530.580278
-244.3,29,2530.629274
16.7,14,2530.657305
-1603.1,64,2530.759273
-449.8,38,2530.820276
-1104.2,55,2530.907273
-704.2,47,2530.979306
-1003.1,52,2531.062324
-754.2,48,2531.139281
-750.9,45,2531.253264
-649.8,42,2531.325272
-1202.0,55,2531.413308
-1402.0,59,2531.508271
-903.1,50,2531.600313
-1100.9,52,2531.687306
-343.2,30,2531.736277
-1154.2,56,2531.82432
-4508.6,127,2532.02025
-392.1,30,2532.063249
-747.6,42,2532.129258
-598.7,40,2532.190249
-1099.8,51,2532.268229
-1448.7,57,2532.356098
-1306.4,61,2532.457088
-1753.1,67,2532.560861
-655.3,47,2532.652767
-392.1,30,2532.724817
-950.9,49,2532.80681
-2102.0,73,2532.928811
-2254.2,78,2533.062817
-994.3,44,2533.155813
-3107.5,98,2533.330768
-1553.1,63,2533.442817
-4207.5,120,2533.670766
-753.1,47,2533.758819
-1455.3,63,2533.862764
-1602.0,63,2533.970833
-4808.6,133,2534.20977
-1199.8,53,2534.305821
-2006.4,75,2534.427809
-396.5,34,2534.484813
-1252.0,56,2534.572817
-1252.0,56,2534.667786
-1403.1,60,2534.767815
-2753.1,87,2534.905763
-192.1,26,2534.945806
-998.7,48,2535.024776
-1654.2,66,2535.126834
-3106.4,97,2535.272808
-906.4,53,2535.350822
-297.6,33,2535.40481
-552.0,42,2535.483788
-699.8,43,2535.552775
-2054.2,74,2535.711764
-2856.4,92,2535.93029
-2308.6,83,2536.095287
-897.6,45,2536.18632
-902.0,49,2536.292288
-798.7,44,2536.400302
-1299.8,55,2536.51329
-1295.4,51,2536.61634
-805.3,50,2536.712287
-1402.0,59,2536.825286
-347.6,34,2536.895288
-1507.5,66,2537.057289
-546.5,37,2537.177288
-1052.0,52,2537.278339
-3057.5,97,2537.469307
-1048.7,49,2537.553342
-3857.5,113,2537.743332
-1656.4,68,2537.854334
-3407.5,104,2538.023497
-146.5,29,2538.076642
-144.3,27,2538.124675
-347.6,34,2538.182651
-1552.0,62,2538.279973
-999.8,49,2538.35996
-1098.7,50,2538.442957
-3757.5,111,2538.663673
-753.1,47,2538.743518
-905.3,52,2538.834487
-293.2,29,2538.885473
-1355.3,61,2538.987487
-907.5,54,2539.06651
-2456.4,84,2539.186483
-1757.5,71,2539.305515
-652.0,44,2539.375487
-400.9,38,2539.451544
-695.4,39,2539.513487
-849.8,46,2539.588482
-496.5,36,2539.644517
-946.5,45,2539.716492
-494.3,34,2539.768518
-553.1,43,2539.834524
-1605.3,66,2539.936924
-646.5,39,2540.021889
-2102.0,73,2540.1589
-400.9,38,2540.223902
-800.9,46,2540.3109
-649.8,42,2540.389899
-195.4,29,2540.445903
-695.4,39,2540.532912
-452.0,40,2540.614932
-294.3,30,2540.671938
-644.3,37,2540.738897
-150.9,33,2540.793896
-797.6,43,2540.864252
-2256.4,80,2540.991315
-802.0,47,2541.066273
-1300.9,56,2541.151271
-546.5,37,2541.206269
-1400.9,58,2541.304093
-2456.4,84,2541.462089
-1556.4,66,2541.620084
-846.5,43,2541.695119
-1154.2,56,2541.790089
-4207.5,120,2542.037073
-1304.2,59,2542.142121
-1652.0,64,2542.249094
-95.4,27,2542.291121
-1506.4,65,2542.393118
-4358.6,124,2542.581097
-3908.6,115,2542.808938
-902.0,49,2542.889954
-1153.1,55,2542.978984
-5157.5,139,2543.257983
-854.2,50,2543.342983
-4808.6,133,2543.583964
-497.6,37,2543.644954
-2806.4,91,2543.793953
-703.1,46,2543.869953
-2605.3,86,2544.007775
-1199.8,53,2544.0896
-353.1,39,2544.151801
-1955.3,73,2544.265811
-2057.5,77,2544.385659
-1904.2,71,2544.511867
-600.9,42,2544.63385
-749.8,44,2544.711865
-2256.4,80,2544.856347
-495.4,35,2544.921313
-1305.3,60,2545.021314
-2858.6,94,2545.168313
-1252.0,56,2545.251351
-1406.4,63,2545.355962
-449.8,38,2545.421957
-345.4,32,2545.472958
-2856.4,92,2545.61802
-698.7,42,2545.687958
-2557.5,87,2545.828961
-1958.6,76,2546.016679
-1704.2,67,2546.155681
-1052.0,52,2546.241671
-344.3,31,2546.293687
-400.9,38,2546.355684
-697.6,41,2546.420939
-91.0,23,2546.457951
-91.0,23,2546.493922
-2005.3,74,2546.60192
-798.7,44,2546.673104
-1150.9,53,2546.762163
-1707.5,70,2546.881124
-1755.3,69,2547.023114
-853.1,49,2547.138105
-1955.3,73,2547.316123
-541.0,32,2547.388113
-402.0,39,2547.511115
-139.9,23,2547.576101
-598.7,40,2547.672101
-1754.2,68,2547.820121
-1156.4,58,2547.941115
-1048.7,49,2548.035146
-948.7,47,2548.117778
-749.8,44,2548.191765
-196.5,30,2548.246727
-346.5,33,2548.319741
-446.5,35,2548.384738
-141.0,24,2548.434723
-393.2,31,2548.504742
-852.0,48,2548.606742
-596.5,38,2548.682749
-799.8,45,2548.762723
-1105.3,56,2548.857737
-1303.1,58,2548.955744
-1249.8,54,2549.085732
-9758.6,232,2549.492755
-1154.2,56,2549.602769
-143.2,26,2549.652735
-1706.4,69,2549.777765
-646.5,39,2549.844762
-4307.5,122,2550.046741
-1146.5,49,2550.127761
-1656.4,68,2550.234734
-1002.0,51,2550.312723
73.3,7,2550.325771
-1399.8,57,2550.452723
-1205.3,58,2550.575735
-88.8,21,2550.611736
-1805.3,70,2550.720767
-1457.5,65,2550.819027
-1299.8,55,2550.90202
-1099.8,51,2550.982988
-2653.1,85,2551.114986
-237.7,23,2551.153031
-2108.6,79,2551.27601
-855.3,51,2551.370001
-404.2,41,2551.444572
-902.0,49,2551.538535
-1606.4,67,2551.662526
-948.7,47,2551.752536
-347.6,34,2551.807569
-2755.3,89,2551.988844
-4108.6,119,2552.204851
-2157.5,79,2552.32089
-549.8,40,2552.37585
-903.1,50,2552.454856
-1249.8,54,2552.555906
-6658.6,170,2552.833274
-1255.3,59,2552.925322
-1503.1,62,2553.023366
-3007.5,96,2553.174488
-4457.5,125,2553.376947
-1097.6,49,2553.508949
-1453.1,61,2553.627947
-1655.3,67,2553.734996
-2758.6,92,2553.874948
-241.0,26,2553.920946
-1003.1,52,2553.99995
-948.7,47,2554.071947
-748.7,43,2554.139947
-1705.3,68,2554.240958
-2255.3,79,2554.355991
-1054.2,54,2554.438949
-1552.0,62,2554.532953
-1105.3,56,2554.611948
-802.0,47,2554.689991
-902.0,49,2554.75599
-499.8,39,2554.808956
-1404.2,61,2554.891403
-603.1,44,2554.975365
-1798.7,64,2555.107362
22.2,9,2555.123361
-1955.3,73,2555.238407
-1852.0,68,2555.355387
-441.0,30,2555.409408
-645.4,38,2555.485366
-3004.2,93,2555.661361
-348.7,35,2555.724421
-999.8,49,2555.805371
-597.6,39,2555.869388
-495.4,35,2555.923339
-1654.2,66,2556.027333
-2305.3,80,2556.168339
-902.0,49,2556.244338
-803.1,48,2556.318331
-244.3,29,2556.359351
-1098.7,50,2556.441335
-2003.1,72,2556.607347
-748.7,43,2556.687348
-546.5,37,2556.752341
-1805.3,70,2556.85933
-999.8,49,2556.933347
-293.2,29,2556.975349
-1202.0,55,2557.06839
-6458.6,166,2557.34233
-135.5,19,2557.37733
-1153.1,55,2557.47133
-1605.3,66,2557.57834
-4956.4,134,2557.773693
-1955.3,73,2557.887689
-2405.3,82,2558.059649
-1249.8,54,2558.183649
-1104.2,55,2558.288648
-498.7,38,2558.366649
-803.1,48,2558.458648
-1456.4,64,2558.588648
-1655.3,67,2558.707647
-246.5,31,2558.757647
-1807.5,72,2558.856657
-1606.4,67,2558.954313
-288.8,25,2558.991314
-137.7,21,2559.021808
-2207.5,80,2559.133473
-3758.6,112,2559.301202
-494.3,34,2559.358684
-1656.4,68,2559.525442
-2757.5,91,2559.671449
-1705.3,68,2559.777449
-2305.3,80,2559.94044
-2156.4,78,2560.074973
-4307.5,122,2560.256704
-1148.7,51,2560.334705
-697.6,41,2560.393704
-1757.5,71,2560.498717
-495.4,35,2560.555357
-297.6,33,2560.622358
-2307.5,82,2560.75136
-3606.4,107,2560.95136
-2808.6,93,2561.10636
-3458.6,106,2561.287323
-3307.5,102,2561.472408
-2155.3,77,2561.605376
-797.6,43,2561.680367
-653.1,45,2561.758407
-85.5,18,2561.786408
-802.0,47,2561.854404
-2555.3,85,2561.971375
-2857.5,93,2562.107407
-192.1,26,2562.143409
-3556.4,106,2562.333281
-1298.7,54,2562.417315
-1905.3,72,2562.534314
-1504.2,63,2562.628312
-1505.3,64,2562.723275
-1356.4,62,2562.824276
-1406.4,63,2562.924279
-1147.6,50,2563.00428
-497.6,37,2563.088281
-246.5,31,2563.172267
-848.7,45,2563.261317
-397.6,35,2563.335312
-345.4,32,2563.394292
-2004.2,73,2563.523313
-1103.1,54,2563.611314
-294.3,30,2563.686268
-1006.4,55,2563.799649
-538.8,30,2563.864626
-1153.1,55,2563.979638
-1003.1,52,2564.072653
-2203.1,76,2564.199651
-10558.6,248,2564.58003
-293.2,29,2564.627021
-647.6,40,2564.693058
-5858.6,154,2564.937059
-37.7,19,2564.969029
-497.6,37,2565.036055
-950.9,49,2565.125026
-596.5,38,2565.217024
-1552.0,62,2565.335027
-1756.4,70,2565.473013
-1000.9,50,2565.576022
-749.8,44,2565.660025
-344.3,31,2565.717077
-850.9,47,2565.794317
-1202.0,55,2565.891328
-1552.0,62,2565.986794
-847.6,44,2566.053682
-399.8,37,2566.110682
-2254.2,78,2566.227555
-2406.4,83,2566.3467
-247.6,32,2566.394188
-497.6,37,2566.456689
-242.1,27,2566.498931
-1504.2,63,2566.592053
-1404.2,61,2566.727109
-2655.3,87,2566.861113
-1353.1,59,2566.954112
-1200.9,54,2567.040111
-597.6,39,2567.10611
-797.6,43,2567.187229
-2305.3,80,2567.338217
-549.8,40,2567.409186
-1704.2,67,2567.523216
-3858.6,114,2567.703182
-1302.0,57,2567.787218
-97.6,29,2567.844224
-1304.2,59,2567.958184
-544.3,35,2568.025187
-549.8,40,2568.139183
-552.0,42,2568.220218
-1002.0,51,2568.331175
-1300.9,56,2568.436188
-1705.3,68,2568.551232
-1256.4,60,2568.643253
-898.7,46,2568.718228
-2355.3,81,2568.841267
-3507.5,106,2569.005166
-853.1,49,2569.088178
-4506.4,125,2569.375166
-802.0,47,2569.506168
-3858.6,114,2569.777212
-1405.3,62,2569.896415
-1250.9,55,2569.992426
-2606.4,87,2570.129445
-594.3,36,2570.184404
-494.3,34,2570.23346
-1205.3,58,2570.319429
-799.8,45,2570.390439
-695.4,39,2570.452439
-1052.0,52,2570.534439
-292.1,28,2570.583406
-137.7,21,2570.622427
-1099.8,51,2570.711395
-3308.6,103,2570.883496
-145.4,28,2570.926402
-2103.1,74,2571.097417
-1602.0,63,2571.222637
-552.0,42,2571.307633
-702.0,45,2571.39163
-603.1,44,2571.46869
-2104.2,75,2571.621725
-750.9,45,2571.712702
-1902.0,69,2571.835698
-2108.6,79,2571.959719
-598.7,40,2572.025718
-1703.1,66,2572.13271
-295.4,31,2572.182722
-597.6,39,2572.243718
-294.3,30,2572.29172
-754.2,48,2572.367716
-1750.9,65,2572.489676
-650.9,43,2572.569717
-852.0,48,2572.650351
-2905.3,92,2572.797378
-698.7,42,2572.870354
-1700.9,64,2572.973384
-1054.2,54,2573.066397
-1255.3,59,2573.170396
-798.7,44,2573.259387
-242.1,27,2573.318364
-1906.4,73,2573.466275
-1206.4,59,2573.571274
-746.5,41,2573.636275
-497.6,37,2573.690279
-2004.2,73,2573.792398
-547.6,38,2573.85239
-2258.6,82,2574.032917
-1503.1,62,2574.134675
-1754.2,68,2574.239684
-295.4,31,2574.287679
-2555.3,85,2574.416659
-1602.0,63,2574.508673
-1707.5,70,2574.619678
-300.9,36,2574.67568
-846.5,43,2574.743646
-649.8,42,2574.807653
-2706.4,89,2574.940639
-541.0,32,2574.987641
-1298.7,54,2575.088647
-749.8,44,2575.168673
-36.6,18,2575.204677
-189.9,24,2575.253689
-1103.1,54,2575.353712
-3257.5,101,2575.601687
-750.9,45,2575.698688
-804.2,49,2575.792683
-2504.2,83,2575.949887
-1304.2,59,2576.055882
-803.1,48,2576.137992
-187.7,22,2576.178991
-3206.4,99,2576.336087
-548.7,39,2576.395058
-191.0,25,2576.435057
-395.4,33,2576.487089
-2306.4,81,2576.610057
-6808.6,173,2576.865053
-452.0,40,2576.969053
-294.3,30,2577.024052
-1048.7,49,2577.138058
-1653.1,65,2577.283048
-1355.3,61,2577.403091
-852.0,48,2577.491056
-597.6,39,2577.567062
-502.0,41,2577.641062
-250.9,35,2577.707076
-596.5,38,2577.770073
-1856.4,72,2577.87707
-1155.3,57,2577.975071
-1048.7,49,2578.071795
-549.8,40,2578.142818
-952.0,50,2578.231797
-1055.3,55,2578.32682
-497.6,37,2578.41779
-1504.2,63,2578.58683
-749.8,44,2578.673826
-2155.3,77,2578.814852
-498.7,38,2578.878839
-1100.9,52,2578.971802
-596.5,38,2579.049829
-186.6,21,2579.094795
-1803.1,68,2579.235813
-2253.1,77,2579.390798
-2808.6,93,2579.585341
-247.6,32,2579.661324
-648.7,41,2579.751339
-1555.3,65,2579.881447
-296.5,32,2579.94248
-1100.9,52,2580.106426
-1654.2,66,2580.273433
-1006.4,55,2580.450431
-1456.4,64,2580.596444
-699.8,43,2580.706442
-2255.3,79,2580.899464
-1502.0,61,2581.022471
-87.7,20,2581.062517
-797.6,43,2581.144462
-2707.5,90,2581.319498
-1052.0,52,2581.425459
-1403.1,60,2581.590388
-248.7,33,2581.663387
